plate_id,ctrl_type,value_raw
PLT-C-PBM-C5a-ctrl,neg,99.24
PLT-C-PBM-C5a-ctrl,neg,96.14
PLT-C-PBM-C5a-ctrl,pos,9.52
PLT-C-PBM-C5a-ctrl,pos,12.3
PLT-C-PBM-C5a-ctrl,pos,8.54
PLT-C-PBM-C5a-ctrl,pos,9.81
PLT-C-PBM-C5a-ctrl,pos,11.47
PLT-C-PBM-C5a-ctrl,pos,9.11
PLT-C-PBM-C5a-ctrl,pos,10.08
PLT-C-PBM-TLR-ctrl,neg,99.08
PLT-C-PBM-TLR-ctrl,neg,99.2
PLT-C-PBM-TLR-ctrl,neg,96.38
PLT-C-PBM-TLR-ctrl,neg,97.57
PLT-C-PBM-TLR-ctrl,neg,99.67
PLT-C-PBM-TLR-ctrl,neg,95.52
PLT-C-PBM-TLR-ctrl,neg,95.98
PLT-C-PBM-TLR-ctrl,pos,9.9
PLT-C-PBM-TLR-ctrl,pos,9.75
PLT-C-PBM-TLR-ctrl,pos,8.1
PLT-C-PBM-TLR-ctrl,pos,11.24
PLT-C-PBM-TLR-ctrl,pos,8.85
PLT-C-PBM-TLR-ctrl,pos,9.35
PLT-C-PBM-TLR-ctrl,pos,11.04
PLT-D-PHH-Cel-ctrl,neg,100.74
PLT-D-PHH-Cel-ctrl,neg,99.17
PLT-D-PHH-Cel-ctrl,neg,98.75
PLT-D-PHH-Cel-ctrl,neg,100.09
PLT-D-PHH-Cel-ctrl,neg,99.51
PLT-D-PHH-Cel-ctrl,neg,97.06
PLT-D-PHH-Cel-ctrl,neg,98.52
PLT-D-PHH-Cel-ctrl,pos,10.01
PLT-D-PHH-Cel-ctrl,pos,10.59
PLT-D-PHH-Cel-ctrl,pos,8.81
PLT-D-PHH-Cel-ctrl,pos,10.21
PLT-D-PHH-Cel-ctrl,pos,10.18
PLT-D-PHH-Cel-ctrl,pos,9.64
PLT-D-PHH-Cel-ctrl,pos,9.41
PLT-D-PHH-LDH-ctrl,neg,99.85
PLT-D-PHH-LDH-ctrl,neg,99.64
PLT-D-PHH-LDH-ctrl,neg,104.56
PLT-D-PHH-LDH-ctrl,neg,97.63
PLT-D-PHH-LDH-ctrl,neg,99.25
PLT-D-PHH-LDH-ctrl,neg,98.93
PLT-D-PHH-LDH-ctrl,neg,102.52
PLT-D-PHH-LDH-ctrl,pos,8.92
PLT-D-PHH-LDH-ctrl,pos,9.55
PLT-D-PHH-LDH-ctrl,pos,11.01
PLT-D-PHH-LDH-ctrl,pos,10.57
PLT-D-PHH-LDH-ctrl,pos,11.3
PLT-D-PHH-LDH-ctrl,pos,10.28
PLT-D-PHH-ALT-ctrl,neg,100.82
PLT-D-PHH-ALT-ctrl,neg,98.68
PLT-D-PHH-ALT-ctrl,neg,97.61
PLT-D-PHH-ALT-ctrl,neg,98.19
PLT-D-PHH-ALT-ctrl,neg,98.45
PLT-D-PHH-ALT-ctrl,neg,94.2
PLT-D-PHH-ALT-ctrl,neg,98.65
PLT-D-PHH-ALT-ctrl,neg,101.43
PLT-D-PHH-ALT-ctrl,pos,10.06
PLT-D-PHH-ALT-ctrl,pos,8.7
PLT-D-PHH-ALT-ctrl,pos,10.84
PLT-D-PHH-ALT-ctrl,pos,10.41
PLT-D-PHH-ALT-ctrl,pos,9.99
PLT-D-PHH-ALT-ctrl,pos,8.24
PLT-D-PHH-ALT-ctrl,pos,9.61
PLT-D-PHH-Cas-ctrl,neg,99.7
PLT-D-PHH-Cas-ctrl,neg,97.57
PLT-D-PHH-Cas-ctrl,neg,100.45
PLT-D-PHH-Cas-ctrl,neg,99.61
PLT-D-PHH-Cas-ctrl,neg,102.14
PLT-D-PHH-Cas-ctrl,neg,99.99
PLT-D-PHH-Cas-ctrl,neg,99.11
PLT-D-PHH-Cas-ctrl,neg,99.51
PLT-D-PHH-Cas-ctrl,pos,11.38
PLT-D-PHH-Cas-ctrl,pos,8.74
PLT-D-PHH-Cas-ctrl,pos,9.5
PLT-D-PHH-Cas-ctrl,pos,10.03
PLT-D-PHH-Cas-ctrl,pos,9.49
PLT-D-PHH-Cas-ctrl,pos,10.39
PLT-D-PHH-Cas-ctrl,pos,9.95
PLT-D-PBM-IFN-ctrl,neg,99.06
PLT-D-PBM-IFN-ctrl,neg,95.14
PLT-D-PBM-IFN-ctrl,neg,101.67
PLT-D-PBM-IFN-ctrl,neg,102.31
PLT-D-PBM-IFN-ctrl,neg,100.16
PLT-D-PBM-IFN-ctrl,neg,103.66
PLT-D-PBM-IFN-ctrl,neg,102.69
PLT-D-PBM-IFN-ctrl,neg,100.96
PLT-D-PBM-IFN-ctrl,pos,9.91
PLT-D-PBM-IFN-ctrl,pos,10.45
PLT-D-PBM-IFN-ctrl,pos,9.89
PLT-D-PBM-IFN-ctrl,pos,10.44
PLT-D-PBM-IFN-ctrl,pos,10.5
PLT-D-PBM-IFN-ctrl,pos,9.82
PLT-D-PBM-IFN-ctrl,pos,10.88
PLT-D-PBM-IL6-ctrl,neg,100.92
PLT-D-PBM-IL6-ctrl,neg,101.72
PLT-D-PBM-IL6-ctrl,neg,102.92
PLT-D-PBM-IL6-ctrl,neg,100.58
PLT-D-PBM-IL6-ctrl,neg,101.51
PLT-D-PBM-IL6-ctrl,neg,102.74
PLT-D-PBM-IL6-ctrl,neg,98.44
PLT-D-PBM-IL6-ctrl,neg,99.58
PLT-D-PBM-IL6-ctrl,pos,12.22
PLT-D-PBM-IL6-ctrl,pos,10.69
PLT-D-PBM-IL6-ctrl,pos,10.41
PLT-D-PBM-IL6-ctrl,pos,10.71
PLT-D-PBM-IL6-ctrl,pos,8.93
PLT-D-PBM-IL6-ctrl,pos,9.19
PLT-D-PBM-IL6-ctrl,pos,10.33
PLT-D-PBM-TNF-ctrl,neg,97.61
PLT-D-PBM-TNF-ctrl,neg,99.74
PLT-D-PBM-TNF-ctrl,neg,102.24
PLT-D-PBM-TNF-ctrl,neg,99.9
PLT-D-PBM-TNF-ctrl,neg,96.74
PLT-D-PBM-TNF-ctrl,neg,102.48
PLT-D-PBM-TNF-ctrl,neg,97.41
PLT-D-PBM-TNF-ctrl,neg,100.16
PLT-D-PBM-TNF-ctrl,pos,10.47
PLT-D-PBM-TNF-ctrl,pos,10.1
PLT-D-PBM-TNF-ctrl,pos,12.03
PLT-D-PBM-TNF-ctrl,pos,10.59
PLT-D-PBM-TNF-ctrl,pos,9.84
PLT-D-PBM-TNF-ctrl,pos,10.48
PLT-D-PBM-TNF-ctrl,pos,10.17
PLT-D-PBM-TNF-ctrl,pos,10.04
PLT-D-PBM-C3a-ctrl,neg,102.34
PLT-D-PBM-C3a-ctrl,neg,98.39
PLT-D-PBM-C3a-ctrl,neg,100.1
PLT-D-PBM-C3a-ctrl,neg,101.38
PLT-D-PBM-C3a-ctrl,neg,100.42
PLT-D-PBM-C3a-ctrl,neg,96.42
PLT-D-PBM-C3a-ctrl,neg,105.65
PLT-D-PBM-C3a-ctrl,pos,8.93
PLT-D-PBM-C3a-ctrl,pos,10.25
PLT-D-PBM-C3a-ctrl,pos,10.34
PLT-D-PBM-C3a-ctrl,pos,10.8
PLT-D-PBM-C3a-ctrl,pos,10.74
PLT-D-PBM-C3a-ctrl,pos,9.83
PLT-D-PBM-C3a-ctrl,pos,8.62
PLT-D-PBM-C3a-ctrl,pos,10.37
PLT-D-PBM-C5a-ctrl,neg,103.78
PLT-D-PBM-C5a-ctrl,neg,100.65
PLT-D-PBM-C5a-ctrl,neg,97.91
PLT-D-PBM-C5a-ctrl,neg,97.69
PLT-D-PBM-C5a-ctrl,neg,100.05
PLT-D-PBM-C5a-ctrl,neg,99.35
PLT-D-PBM-C5a-ctrl,neg,99.5
PLT-D-PBM-C5a-ctrl,pos,8.82
PLT-D-PBM-C5a-ctrl,pos,9.94
PLT-D-PBM-C5a-ctrl,pos,11.24
PLT-D-PBM-C5a-ctrl,pos,9.32
PLT-D-PBM-C5a-ctrl,pos,10.72
PLT-D-PBM-C5a-ctrl,pos,7.23
PLT-D-PBM-C5a-ctrl,pos,9.36
PLT-D-PBM-C5a-ctrl,pos,8.47
PLT-D-PBM-TLR-ctrl,neg,98.04
PLT-D-PBM-TLR-ctrl,neg,100.13
PLT-D-PBM-TLR-ctrl,neg,102.46
PLT-D-PBM-TLR-ctrl,neg,101.3
PLT-D-PBM-TLR-ctrl,neg,101.59
PLT-D-PBM-TLR-ctrl,neg,101.48
PLT-D-PBM-TLR-ctrl,neg,100.05
PLT-D-PBM-TLR-ctrl,neg,98.42
PLT-D-PBM-TLR-ctrl,pos,10.35
PLT-D-PBM-TLR-ctrl,pos,9.68
PLT-D-PBM-TLR-ctrl,pos,9.61
PLT-D-PBM-TLR-ctrl,pos,11.19
PLT-D-PBM-TLR-ctrl,pos,9.7
PLT-D-PBM-TLR-ctrl,pos,11.36
PLT-D-PBM-TLR-ctrl,pos,9.87
PLT-E-PHH-Cel-ctrl,neg,99.95
PLT-E-PHH-Cel-ctrl,neg,101.04
PLT-E-PHH-Cel-ctrl,neg,102.72
PLT-E-PHH-Cel-ctrl,neg,101.34
PLT-E-PHH-Cel-ctrl,neg,100.32
PLT-E-PHH-Cel-ctrl,neg,103.83
PLT-E-PHH-Cel-ctrl,pos,8.52
PLT-E-PHH-Cel-ctrl,pos,9.12
PLT-E-PHH-Cel-ctrl,pos,9.18
PLT-E-PHH-Cel-ctrl,pos,9.29
PLT-E-PHH-Cel-ctrl,pos,9.32
PLT-E-PHH-Cel-ctrl,pos,9.98
PLT-E-PHH-Cel-ctrl,pos,10.19
PLT-E-PHH-LDH-ctrl,neg,104.08
PLT-E-PHH-LDH-ctrl,neg,102.11
PLT-E-PHH-LDH-ctrl,neg,95.99
PLT-E-PHH-LDH-ctrl,neg,97.94
PLT-E-PHH-LDH-ctrl,neg,99.02
PLT-E-PHH-LDH-ctrl,neg,101.68
PLT-E-PHH-LDH-ctrl,neg,95.24
PLT-E-PHH-LDH-ctrl,neg,99.76
PLT-E-PHH-LDH-ctrl,pos,10.62
PLT-E-PHH-LDH-ctrl,pos,7.73
PLT-E-PHH-LDH-ctrl,pos,10.6
PLT-E-PHH-LDH-ctrl,pos,10.69
PLT-E-PHH-LDH-ctrl,pos,9.32
PLT-E-PHH-LDH-ctrl,pos,9.08
PLT-E-PHH-LDH-ctrl,pos,7.86
PLT-E-PHH-ALT-ctrl,neg,98.85
PLT-E-PHH-ALT-ctrl,neg,98.06
PLT-E-PHH-ALT-ctrl,neg,97.48
PLT-E-PHH-ALT-ctrl,neg,101.45
PLT-E-PHH-ALT-ctrl,neg,102.3
PLT-E-PHH-ALT-ctrl,neg,98.81
PLT-E-PHH-ALT-ctrl,neg,97.87
PLT-E-PHH-ALT-ctrl,neg,103.06
PLT-E-PHH-ALT-ctrl,pos,8.84
PLT-E-PHH-ALT-ctrl,pos,10.81
PLT-E-PHH-ALT-ctrl,pos,9.54
PLT-E-PHH-ALT-ctrl,pos,10.32
PLT-E-PHH-ALT-ctrl,pos,10.38
PLT-E-PHH-ALT-ctrl,pos,9.76
PLT-E-PHH-Cas-ctrl,neg,99.84
PLT-E-PHH-Cas-ctrl,neg,99.92
PLT-E-PHH-Cas-ctrl,neg,97.37
PLT-E-PHH-Cas-ctrl,neg,100.3
PLT-E-PHH-Cas-ctrl,neg,101.19
PLT-E-PHH-Cas-ctrl,neg,95.91
PLT-E-PHH-Cas-ctrl,neg,97.4
PLT-E-PHH-Cas-ctrl,neg,101.79
PLT-E-PHH-Cas-ctrl,pos,10.57
PLT-E-PHH-Cas-ctrl,pos,9.45
PLT-E-PHH-Cas-ctrl,pos,9.04
PLT-E-PHH-Cas-ctrl,pos,8.95
PLT-E-PHH-Cas-ctrl,pos,9.87
PLT-E-PBM-IFN-ctrl,neg,100.16
PLT-E-PBM-IFN-ctrl,neg,100.47
PLT-E-PBM-IFN-ctrl,neg,98.92
PLT-E-PBM-IFN-ctrl,neg,98.98
PLT-E-PBM-IFN-ctrl,neg,96.93
PLT-E-PBM-IFN-ctrl,neg,100.5
PLT-E-PBM-IFN-ctrl,neg,101.36
PLT-E-PBM-IFN-ctrl,neg,99.86
PLT-E-PBM-IFN-ctrl,pos,9.3
PLT-E-PBM-IFN-ctrl,pos,10.05
PLT-E-PBM-IFN-ctrl,pos,11.07
PLT-E-PBM-IFN-ctrl,pos,11.64
PLT-E-PBM-IFN-ctrl,pos,12.16
PLT-E-PBM-IL6-ctrl,neg,99.37
PLT-E-PBM-IL6-ctrl,neg,101.0
PLT-E-PBM-IL6-ctrl,neg,104.68
PLT-E-PBM-IL6-ctrl,neg,98.04
PLT-E-PBM-IL6-ctrl,neg,103.06
PLT-E-PBM-IL6-ctrl,neg,99.02
PLT-E-PBM-IL6-ctrl,neg,102.68
PLT-E-PBM-IL6-ctrl,neg,101.37
PLT-E-PBM-IL6-ctrl,pos,10.48
PLT-E-PBM-IL6-ctrl,pos,9.88
PLT-E-PBM-IL6-ctrl,pos,9.8
PLT-E-PBM-IL6-ctrl,pos,9.42
PLT-E-PBM-IL6-ctrl,pos,10.01
PLT-E-PBM-IL6-ctrl,pos,9.85
PLT-E-PBM-IL6-ctrl,pos,10.15
PLT-E-PBM-IL6-ctrl,pos,8.87
PLT-E-PBM-TNF-ctrl,neg,101.11
PLT-E-PBM-TNF-ctrl,neg,102.31
PLT-E-PBM-TNF-ctrl,neg,99.61
PLT-E-PBM-TNF-ctrl,neg,102.15
PLT-E-PBM-TNF-ctrl,neg,97.57
PLT-E-PBM-TNF-ctrl,neg,101.31
PLT-E-PBM-TNF-ctrl,neg,102.07
PLT-E-PBM-TNF-ctrl,neg,101.86
PLT-E-PBM-TNF-ctrl,pos,9.05
PLT-E-PBM-TNF-ctrl,pos,10.24
PLT-E-PBM-TNF-ctrl,pos,10.35
PLT-E-PBM-TNF-ctrl,pos,10.09
PLT-E-PBM-TNF-ctrl,pos,11.14
PLT-E-PBM-TNF-ctrl,pos,9.81
PLT-E-PBM-C3a-ctrl,neg,99.92
PLT-E-PBM-C3a-ctrl,neg,100.64
PLT-E-PBM-C3a-ctrl,neg,100.12
PLT-E-PBM-C3a-ctrl,neg,98.76
PLT-E-PBM-C3a-ctrl,neg,97.64
PLT-E-PBM-C3a-ctrl,neg,99.82
PLT-E-PBM-C3a-ctrl,neg,102.61
PLT-E-PBM-C3a-ctrl,neg,102.05
PLT-E-PBM-C3a-ctrl,pos,9.72
PLT-E-PBM-C3a-ctrl,pos,9.65
PLT-E-PBM-C3a-ctrl,pos,11.81
PLT-E-PBM-C3a-ctrl,pos,9.34
PLT-E-PBM-C5a-ctrl,neg,99.64
PLT-E-PBM-C5a-ctrl,neg,99.18
PLT-E-PBM-C5a-ctrl,neg,97.79
PLT-E-PBM-C5a-ctrl,neg,98.61
PLT-E-PBM-C5a-ctrl,neg,100.64
PLT-E-PBM-C5a-ctrl,neg,100.68
PLT-E-PBM-C5a-ctrl,neg,101.58
PLT-E-PBM-C5a-ctrl,neg,97.19
PLT-E-PBM-C5a-ctrl,pos,8.67
PLT-E-PBM-C5a-ctrl,pos,9.7
PLT-E-PBM-C5a-ctrl,pos,9.18
PLT-E-PBM-C5a-ctrl,pos,10.15
PLT-E-PBM-C5a-ctrl,pos,8.95
PLT-E-PBM-C5a-ctrl,pos,10.94
PLT-E-PBM-C5a-ctrl,pos,9.34
PLT-E-PBM-C5a-ctrl,pos,11.27
PLT-E-PBM-TLR-ctrl,neg,103.28
PLT-E-PBM-TLR-ctrl,neg,102.32
PLT-E-PBM-TLR-ctrl,neg,99.46
PLT-E-PBM-TLR-ctrl,neg,99.34
PLT-E-PBM-TLR-ctrl,neg,102.97
PLT-E-PBM-TLR-ctrl,neg,103.43
PLT-E-PBM-TLR-ctrl,neg,98.13
PLT-E-PBM-TLR-ctrl,pos,9.76
PLT-E-PBM-TLR-ctrl,pos,10.34
PLT-E-PBM-TLR-ctrl,pos,9.59
PLT-E-PBM-TLR-ctrl,pos,10.36
PLT-E-PBM-TLR-ctrl,pos,11.56
PLT-E-PBM-TLR-ctrl,pos,8.88
PLT-E-PBM-TLR-ctrl,pos,9.64
PLT-A-PHH-Cel-ctrl,neg,96.74
PLT-A-PHH-Cel-ctrl,neg,96.28
PLT-A-PHH-Cel-ctrl,neg,98.81
PLT-A-PHH-Cel-ctrl,neg,105.59
PLT-A-PHH-Cel-ctrl,neg,102.78
PLT-A-PHH-Cel-ctrl,pos,10.49
PLT-A-PHH-Cel-ctrl,pos,10.16
PLT-A-PHH-Cel-ctrl,pos,10.72
PLT-A-PHH-Cel-ctrl,pos,9.49
PLT-A-PHH-Cel-ctrl,pos,10.94
PLT-A-PHH-Cel-ctrl,pos,10.56
PLT-A-PHH-Cel-ctrl,pos,10.99
PLT-A-PHH-LDH-ctrl,neg,99.16
PLT-A-PHH-LDH-ctrl,neg,99.68
PLT-A-PHH-LDH-ctrl,neg,99.0
PLT-A-PHH-LDH-ctrl,neg,102.14
PLT-A-PHH-LDH-ctrl,neg,97.48
PLT-A-PHH-LDH-ctrl,neg,100.18
PLT-A-PHH-LDH-ctrl,neg,99.75
PLT-A-PHH-LDH-ctrl,pos,10.77
PLT-A-PHH-LDH-ctrl,pos,8.8
PLT-A-PHH-LDH-ctrl,pos,10.45
PLT-A-PHH-LDH-ctrl,pos,9.0
PLT-A-PHH-LDH-ctrl,pos,8.92
PLT-A-PHH-LDH-ctrl,pos,9.54
PLT-A-PHH-ALT-ctrl,neg,99.12
PLT-A-PHH-ALT-ctrl,neg,100.75
PLT-A-PHH-ALT-ctrl,neg,97.39
PLT-A-PHH-ALT-ctrl,neg,101.42
PLT-A-PHH-ALT-ctrl,neg,98.88
PLT-A-PHH-ALT-ctrl,neg,98.18
PLT-A-PHH-ALT-ctrl,neg,97.72
PLT-A-PHH-ALT-ctrl,pos,9.03
PLT-A-PHH-ALT-ctrl,pos,9.61
PLT-A-PHH-ALT-ctrl,pos,11.2
PLT-A-PHH-ALT-ctrl,pos,9.49
PLT-A-PHH-ALT-ctrl,pos,8.23
PLT-A-PHH-ALT-ctrl,pos,10.29
PLT-A-PHH-ALT-ctrl,pos,9.11
PLT-A-PHH-ALT-ctrl,pos,10.65
PLT-A-PHH-Cas-ctrl,neg,100.1
PLT-A-PHH-Cas-ctrl,neg,98.38
PLT-A-PHH-Cas-ctrl,neg,100.38
PLT-A-PHH-Cas-ctrl,neg,96.99
PLT-A-PHH-Cas-ctrl,neg,98.45
PLT-A-PHH-Cas-ctrl,neg,97.6
PLT-A-PHH-Cas-ctrl,neg,102.59
PLT-A-PHH-Cas-ctrl,neg,96.7
PLT-A-PHH-Cas-ctrl,pos,9.06
PLT-A-PHH-Cas-ctrl,pos,8.36
PLT-A-PHH-Cas-ctrl,pos,9.29
PLT-A-PHH-Cas-ctrl,pos,9.63
PLT-A-PHH-Cas-ctrl,pos,10.78
PLT-A-PHH-Cas-ctrl,pos,9.82
PLT-A-PHH-Cas-ctrl,pos,9.67
PLT-A-PBM-IFN-ctrl,neg,100.51
PLT-A-PBM-IFN-ctrl,neg,99.17
PLT-A-PBM-IFN-ctrl,neg,100.21
PLT-A-PBM-IFN-ctrl,neg,101.8
PLT-A-PBM-IFN-ctrl,neg,101.51
PLT-A-PBM-IFN-ctrl,neg,101.42
PLT-A-PBM-IFN-ctrl,neg,101.16
PLT-A-PBM-IFN-ctrl,neg,97.45
PLT-A-PBM-IFN-ctrl,pos,10.91
PLT-A-PBM-IFN-ctrl,pos,9.15
PLT-A-PBM-IFN-ctrl,pos,9.92
PLT-A-PBM-IFN-ctrl,pos,9.72
PLT-A-PBM-IFN-ctrl,pos,10.28
PLT-A-PBM-IFN-ctrl,pos,9.61
PLT-A-PBM-IFN-ctrl,pos,9.87
PLT-A-PBM-IFN-ctrl,pos,11.3
PLT-A-PBM-IL6-ctrl,neg,98.48
PLT-A-PBM-IL6-ctrl,neg,97.47
PLT-A-PBM-IL6-ctrl,neg,100.02
PLT-A-PBM-IL6-ctrl,neg,102.18
PLT-A-PBM-IL6-ctrl,neg,100.95
PLT-A-PBM-IL6-ctrl,neg,98.98
PLT-A-PBM-IL6-ctrl,neg,98.59
PLT-A-PBM-IL6-ctrl,pos,11.6
PLT-A-PBM-IL6-ctrl,pos,10.05
PLT-A-PBM-IL6-ctrl,pos,10.16
PLT-A-PBM-IL6-ctrl,pos,8.31
PLT-A-PBM-IL6-ctrl,pos,9.06
PLT-A-PBM-IL6-ctrl,pos,9.96
PLT-A-PBM-IL6-ctrl,pos,9.6
PLT-A-PBM-IL6-ctrl,pos,10.11
PLT-A-PBM-TNF-ctrl,neg,96.7
PLT-A-PBM-TNF-ctrl,neg,101.33
PLT-A-PBM-TNF-ctrl,neg,102.97
PLT-A-PBM-TNF-ctrl,neg,101.36
PLT-A-PBM-TNF-ctrl,neg,102.84
PLT-A-PBM-TNF-ctrl,neg,98.79
PLT-A-PBM-TNF-ctrl,neg,100.79
PLT-A-PBM-TNF-ctrl,pos,8.22
PLT-A-PBM-TNF-ctrl,pos,9.91
PLT-A-PBM-TNF-ctrl,pos,10.31
PLT-A-PBM-TNF-ctrl,pos,10.38
PLT-A-PBM-TNF-ctrl,pos,8.74
PLT-A-PBM-TNF-ctrl,pos,9.69
PLT-A-PBM-TNF-ctrl,pos,9.8
PLT-A-PBM-TNF-ctrl,pos,9.66
PLT-A-PBM-C3a-ctrl,neg,97.48
PLT-A-PBM-C3a-ctrl,neg,99.86
PLT-A-PBM-C3a-ctrl,neg,97.33
PLT-A-PBM-C3a-ctrl,neg,101.9
PLT-A-PBM-C3a-ctrl,neg,102.14
PLT-A-PBM-C3a-ctrl,neg,97.99
PLT-A-PBM-C3a-ctrl,neg,98.57
PLT-A-PBM-C3a-ctrl,neg,99.15
PLT-A-PBM-C3a-ctrl,pos,9.97
PLT-A-PBM-C3a-ctrl,pos,10.21
PLT-A-PBM-C3a-ctrl,pos,10.37
PLT-A-PBM-C3a-ctrl,pos,10.35
PLT-A-PBM-C3a-ctrl,pos,11.24
PLT-A-PBM-C3a-ctrl,pos,10.05
PLT-A-PBM-C3a-ctrl,pos,8.96
PLT-A-PBM-C3a-ctrl,pos,8.71
PLT-A-PBM-C5a-ctrl,neg,97.91
PLT-A-PBM-C5a-ctrl,neg,100.4
PLT-A-PBM-C5a-ctrl,neg,102.03
PLT-A-PBM-C5a-ctrl,neg,101.05
PLT-A-PBM-C5a-ctrl,neg,102.94
PLT-A-PBM-C5a-ctrl,neg,98.35
PLT-A-PBM-C5a-ctrl,neg,101.32
PLT-A-PBM-C5a-ctrl,neg,99.39
PLT-A-PBM-C5a-ctrl,pos,10.18
PLT-A-PBM-C5a-ctrl,pos,10.89
PLT-A-PBM-C5a-ctrl,pos,8.65
PLT-A-PBM-C5a-ctrl,pos,11.59
PLT-A-PBM-C5a-ctrl,pos,9.88
PLT-A-PBM-C5a-ctrl,pos,8.71
PLT-A-PBM-C5a-ctrl,pos,9.45
PLT-A-PBM-C5a-ctrl,pos,10.08
PLT-A-PBM-TLR-ctrl,neg,98.5
PLT-A-PBM-TLR-ctrl,neg,102.3
PLT-A-PBM-TLR-ctrl,neg,98.28
PLT-A-PBM-TLR-ctrl,neg,97.18
PLT-A-PBM-TLR-ctrl,neg,97.11
PLT-A-PBM-TLR-ctrl,neg,101.39
PLT-A-PBM-TLR-ctrl,neg,102.5
PLT-A-PBM-TLR-ctrl,pos,8.99
PLT-A-PBM-TLR-ctrl,pos,9.82
PLT-A-PBM-TLR-ctrl,pos,11.94
PLT-A-PBM-TLR-ctrl,pos,9.76
PLT-A-PBM-TLR-ctrl,pos,9.98
PLT-A-PBM-TLR-ctrl,pos,10.42
PLT-A-PBM-TLR-ctrl,pos,10.41
PLT-B-PHH-Cel-ctrl,neg,98.9
PLT-B-PHH-Cel-ctrl,neg,101.51
PLT-B-PHH-Cel-ctrl,neg,99.43
PLT-B-PHH-Cel-ctrl,neg,100.61
PLT-B-PHH-Cel-ctrl,neg,98.3
PLT-B-PHH-Cel-ctrl,neg,99.95
PLT-B-PHH-Cel-ctrl,neg,102.63
PLT-B-PHH-Cel-ctrl,neg,99.7
PLT-B-PHH-Cel-ctrl,pos,9.56
PLT-B-PHH-Cel-ctrl,pos,9.31
PLT-B-PHH-Cel-ctrl,pos,9.98
PLT-B-PHH-Cel-ctrl,pos,11.13
PLT-B-PHH-Cel-ctrl,pos,8.91
PLT-B-PHH-Cel-ctrl,pos,9.96
PLT-B-PHH-Cel-ctrl,pos,8.63
PLT-B-PHH-LDH-ctrl,neg,100.33
PLT-B-PHH-LDH-ctrl,neg,100.15
PLT-B-PHH-LDH-ctrl,neg,98.54
PLT-B-PHH-LDH-ctrl,neg,98.97
PLT-B-PHH-LDH-ctrl,neg,100.44
PLT-B-PHH-LDH-ctrl,neg,102.37
PLT-B-PHH-LDH-ctrl,neg,99.09
PLT-B-PHH-LDH-ctrl,pos,9.68
PLT-B-PHH-LDH-ctrl,pos,8.67
PLT-B-PHH-LDH-ctrl,pos,10.51
PLT-B-PHH-LDH-ctrl,pos,10.44
PLT-B-PHH-LDH-ctrl,pos,10.78
PLT-B-PHH-LDH-ctrl,pos,10.83
PLT-B-PHH-LDH-ctrl,pos,10.66
PLT-B-PHH-ALT-ctrl,neg,101.2
PLT-B-PHH-ALT-ctrl,neg,99.96
PLT-B-PHH-ALT-ctrl,neg,102.88
PLT-B-PHH-ALT-ctrl,neg,101.98
PLT-B-PHH-ALT-ctrl,neg,98.41
PLT-B-PHH-ALT-ctrl,neg,102.73
PLT-B-PHH-ALT-ctrl,neg,100.64
PLT-B-PHH-ALT-ctrl,neg,100.34
PLT-B-PHH-ALT-ctrl,pos,10.68
PLT-B-PHH-ALT-ctrl,pos,9.17
PLT-B-PHH-ALT-ctrl,pos,8.9
PLT-B-PHH-ALT-ctrl,pos,10.02
PLT-B-PHH-ALT-ctrl,pos,9.51
PLT-B-PHH-ALT-ctrl,pos,11.66
PLT-B-PHH-ALT-ctrl,pos,10.03
PLT-B-PHH-Cas-ctrl,neg,98.13
PLT-B-PHH-Cas-ctrl,neg,97.95
PLT-B-PHH-Cas-ctrl,neg,98.62
PLT-B-PHH-Cas-ctrl,neg,98.14
PLT-B-PHH-Cas-ctrl,neg,98.41
PLT-B-PHH-Cas-ctrl,neg,103.4
PLT-B-PHH-Cas-ctrl,neg,100.74
PLT-B-PHH-Cas-ctrl,neg,104.07
PLT-B-PHH-Cas-ctrl,pos,10.18
PLT-B-PHH-Cas-ctrl,pos,10.46
PLT-B-PHH-Cas-ctrl,pos,9.3
PLT-B-PHH-Cas-ctrl,pos,9.93
PLT-B-PHH-Cas-ctrl,pos,9.96
PLT-B-PHH-Cas-ctrl,pos,10.28
PLT-B-PBM-IFN-ctrl,neg,101.74
PLT-B-PBM-IFN-ctrl,neg,97.32
PLT-B-PBM-IFN-ctrl,neg,100.89
PLT-B-PBM-IFN-ctrl,neg,101.77
PLT-B-PBM-IFN-ctrl,neg,96.72
PLT-B-PBM-IFN-ctrl,neg,99.11
PLT-B-PBM-IFN-ctrl,neg,101.43
PLT-B-PBM-IFN-ctrl,pos,10.55
PLT-B-PBM-IFN-ctrl,pos,8.24
PLT-B-PBM-IFN-ctrl,pos,10.96
PLT-B-PBM-IFN-ctrl,pos,11.1
PLT-B-PBM-IFN-ctrl,pos,10.13
PLT-B-PBM-IFN-ctrl,pos,10.18
PLT-B-PBM-IFN-ctrl,pos,10.4
PLT-B-PBM-IL6-ctrl,neg,96.83
PLT-B-PBM-IL6-ctrl,neg,102.7
PLT-B-PBM-IL6-ctrl,neg,100.16
PLT-B-PBM-IL6-ctrl,neg,101.43
PLT-B-PBM-IL6-ctrl,neg,99.49
PLT-B-PBM-IL6-ctrl,neg,101.05
PLT-B-PBM-IL6-ctrl,neg,100.63
