result_id,oligo_id,assay_system,endpoint,concentration_um,timepoint_h,replicate_bio,replicate_tech,batch_id,plate_id,cell_donor_id,value_raw,value_normalized,unit,plate_qc_pass,qc_flag,is_anchor
8394,OT-00024,PHH,Caspase_3_7,0.01,24,3,2,BATCH-D,PLT-D-PHH-Cas-0000,DONOR-03,8.915,8.915,% vehicle ctrl,True,pass,0
8395,OT-00024,PHH,Caspase_3_7,0.1,24,1,1,BATCH-D,PLT-D-PHH-Cas-0001,DONOR-01,8.292,8.292,% vehicle ctrl,True,pass,0
8396,OT-00024,PHH,Caspase_3_7,0.1,24,1,2,BATCH-D,PLT-D-PHH-Cas-0001,DONOR-01,5.36,5.36,% vehicle ctrl,True,pass,0
8397,OT-00024,PHH,Caspase_3_7,0.1,24,2,1,BATCH-D,PLT-D-PHH-Cas-0001,DONOR-02,5.473,5.473,% vehicle ctrl,True,pass,0
8398,OT-00024,PHH,Caspase_3_7,0.1,24,2,2,BATCH-D,PLT-D-PHH-Cas-0001,DONOR-02,10.372,10.372,% vehicle ctrl,True,pass,0
8399,OT-00024,PHH,Caspase_3_7,0.1,24,3,1,BATCH-D,PLT-D-PHH-Cas-0001,DONOR-03,6.984,6.984,% vehicle ctrl,True,pass,0
8400,OT-00024,PHH,Caspase_3_7,0.1,24,3,2,BATCH-D,PLT-D-PHH-Cas-0001,DONOR-03,4.556,4.556,% vehicle ctrl,True,pass,0
8401,OT-00024,PHH,Caspase_3_7,1.0,24,1,1,BATCH-D,PLT-D-PHH-Cas-0010,DONOR-01,13.426,13.426,% vehicle ctrl,True,pass,0
8402,OT-00024,PHH,Caspase_3_7,1.0,24,1,2,BATCH-D,PLT-D-PHH-Cas-0010,DONOR-01,12.664,12.664,% vehicle ctrl,True,pass,0
8403,OT-00024,PHH,Caspase_3_7,1.0,24,2,1,BATCH-D,PLT-D-PHH-Cas-0010,DONOR-02,8.78,8.78,% vehicle ctrl,True,pass,0
8404,OT-00024,PHH,Caspase_3_7,1.0,24,2,2,BATCH-D,PLT-D-PHH-Cas-0010,DONOR-02,9.588,9.588,% vehicle ctrl,True,pass,0
8405,OT-00024,PHH,Caspase_3_7,1.0,24,3,1,BATCH-D,PLT-D-PHH-Cas-0010,DONOR-03,11.997,11.997,% vehicle ctrl,True,pass,0
8406,OT-00024,PHH,Caspase_3_7,1.0,24,3,2,BATCH-D,PLT-D-PHH-Cas-0010,DONOR-03,10.688,10.688,% vehicle ctrl,True,pass,0
8407,OT-00024,PHH,Caspase_3_7,10.0,24,1,1,BATCH-D,PLT-D-PHH-Cas-0100,DONOR-01,29.64,29.64,% vehicle ctrl,True,pass,0
8408,OT-00024,PHH,Caspase_3_7,10.0,24,1,2,BATCH-D,PLT-D-PHH-Cas-0100,DONOR-01,37.873,37.873,% vehicle ctrl,True,pass,0
8409,OT-00024,PHH,Caspase_3_7,10.0,24,2,1,BATCH-D,PLT-D-PHH-Cas-0100,DONOR-02,30.034,30.034,% vehicle ctrl,True,pass,0
8410,OT-00024,PHH,Caspase_3_7,10.0,24,2,2,BATCH-D,PLT-D-PHH-Cas-0100,DONOR-02,34.978,34.978,% vehicle ctrl,True,pass,0
8411,OT-00024,PHH,Caspase_3_7,10.0,24,3,1,BATCH-D,PLT-D-PHH-Cas-0100,DONOR-03,29.896,29.896,% vehicle ctrl,True,pass,0
8412,OT-00024,PHH,Caspase_3_7,10.0,24,3,2,BATCH-D,PLT-D-PHH-Cas-0100,DONOR-03,35.809,35.809,% vehicle ctrl,True,pass,0
8413,OT-00024,PHH,Caspase_3_7,50.0,24,1,1,BATCH-D,PLT-D-PHH-Cas-0500,DONOR-01,63.272,63.272,% vehicle ctrl,True,pass,0
8414,OT-00024,PHH,Caspase_3_7,50.0,24,1,2,BATCH-D,PLT-D-PHH-Cas-0500,DONOR-01,65.686,65.686,% vehicle ctrl,True,pass,0
8415,OT-00024,PHH,Caspase_3_7,50.0,24,2,1,BATCH-D,PLT-D-PHH-Cas-0500,DONOR-02,67.359,67.359,% vehicle ctrl,True,pass,0
8416,OT-00024,PHH,Caspase_3_7,50.0,24,2,2,BATCH-D,PLT-D-PHH-Cas-0500,DONOR-02,62.224,62.224,% vehicle ctrl,True,pass,0
8417,OT-00024,PHH,Caspase_3_7,50.0,24,3,1,BATCH-D,PLT-D-PHH-Cas-0500,DONOR-03,63.373,63.373,% vehicle ctrl,True,pass,0
8418,OT-00024,PHH,Caspase_3_7,50.0,24,3,2,BATCH-D,PLT-D-PHH-Cas-0500,DONOR-03,60.737,60.737,% vehicle ctrl,True,pass,0
8419,OT-00024,PHH,Caspase_3_7,100.0,24,1,1,BATCH-D,PLT-D-PHH-Cas-1000,DONOR-01,71.96,71.96,% vehicle ctrl,True,pass,0
8420,OT-00024,PHH,Caspase_3_7,100.0,24,1,2,BATCH-D,PLT-D-PHH-Cas-1000,DONOR-01,80.296,80.296,% vehicle ctrl,True,pass,0
8421,OT-00024,PHH,Caspase_3_7,100.0,24,2,1,BATCH-D,PLT-D-PHH-Cas-1000,DONOR-02,66.333,66.333,% vehicle ctrl,True,pass,0
8422,OT-00024,PHH,Caspase_3_7,100.0,24,2,2,BATCH-D,PLT-D-PHH-Cas-1000,DONOR-02,72.474,72.474,% vehicle ctrl,True,pass,0
8423,OT-00024,PHH,Caspase_3_7,100.0,24,3,1,BATCH-D,PLT-D-PHH-Cas-1000,DONOR-03,76.281,76.281,% vehicle ctrl,True,pass,0
8424,OT-00024,PHH,Caspase_3_7,100.0,24,3,2,BATCH-D,PLT-D-PHH-Cas-1000,DONOR-03,64.58,64.58,% vehicle ctrl,True,pass,0
8425,OT-00024,PBMC,IFNa,0.01,24,1,1,BATCH-D,PLT-D-PBM-IFN-0000,DONOR-01,1.5,1.5,% vehicle ctrl,True,pass,0
8426,OT-00024,PBMC,IFNa,0.01,24,1,2,BATCH-D,PLT-D-PBM-IFN-0000,DONOR-01,0.0,0.0,% vehicle ctrl,True,pass,0
8427,OT-00024,PBMC,IFNa,0.01,24,2,1,BATCH-D,PLT-D-PBM-IFN-0000,DONOR-02,0.131,0.131,% vehicle ctrl,True,pass,0
8428,OT-00024,PBMC,IFNa,0.01,24,2,2,BATCH-D,PLT-D-PBM-IFN-0000,DONOR-02,2.045,2.045,% vehicle ctrl,True,pass,0
8429,OT-00024,PBMC,IFNa,0.01,24,3,1,BATCH-D,PLT-D-PBM-IFN-0000,DONOR-03,0.0,0.0,% vehicle ctrl,True,pass,0
8430,OT-00024,PBMC,IFNa,0.01,24,3,2,BATCH-D,PLT-D-PBM-IFN-0000,DONOR-03,0.0,0.0,% vehicle ctrl,True,pass,0
8431,OT-00024,PBMC,IFNa,0.1,24,1,1,BATCH-D,PLT-D-PBM-IFN-0001,DONOR-01,0.855,0.855,% vehicle ctrl,True,pass,0
8432,OT-00024,PBMC,IFNa,0.1,24,1,2,BATCH-D,PLT-D-PBM-IFN-0001,DONOR-01,0.0,0.0,% vehicle ctrl,True,pass,0
8433,OT-00024,PBMC,IFNa,0.1,24,2,1,BATCH-D,PLT-D-PBM-IFN-0001,DONOR-02,0.0,0.0,% vehicle ctrl,True,pass,0
8434,OT-00024,PBMC,IFNa,0.1,24,2,2,BATCH-D,PLT-D-PBM-IFN-0001,DONOR-02,3.074,3.074,% vehicle ctrl,True,pass,0
8435,OT-00024,PBMC,IFNa,0.1,24,3,1,BATCH-D,PLT-D-PBM-IFN-0001,DONOR-03,3.313,3.313,% vehicle ctrl,True,pass,0
8436,OT-00024,PBMC,IFNa,0.1,24,3,2,BATCH-D,PLT-D-PBM-IFN-0001,DONOR-03,1.204,1.204,% vehicle ctrl,True,pass,0
8437,OT-00024,PBMC,IFNa,1.0,24,1,1,BATCH-D,PLT-D-PBM-IFN-0010,DONOR-01,0.0,0.0,% vehicle ctrl,True,pass,0
8438,OT-00024,PBMC,IFNa,1.0,24,1,2,BATCH-D,PLT-D-PBM-IFN-0010,DONOR-01,0.0,0.0,% vehicle ctrl,True,pass,0
8439,OT-00024,PBMC,IFNa,1.0,24,2,1,BATCH-D,PLT-D-PBM-IFN-0010,DONOR-02,0.969,0.969,% vehicle ctrl,True,pass,0
8440,OT-00024,PBMC,IFNa,1.0,24,2,2,BATCH-D,PLT-D-PBM-IFN-0010,DONOR-02,0.0,0.0,% vehicle ctrl,True,pass,0
8441,OT-00024,PBMC,IFNa,1.0,24,3,1,BATCH-D,PLT-D-PBM-IFN-0010,DONOR-03,5.884,5.884,% vehicle ctrl,True,pass,0
8442,OT-00024,PBMC,IFNa,1.0,24,3,2,BATCH-D,PLT-D-PBM-IFN-0010,DONOR-03,0.0,0.0,% vehicle ctrl,True,pass,0
8443,OT-00024,PBMC,IFNa,10.0,24,1,1,BATCH-D,PLT-D-PBM-IFN-0100,DONOR-01,8.62,8.62,% vehicle ctrl,True,pass,0
8444,OT-00024,PBMC,IFNa,10.0,24,1,2,BATCH-D,PLT-D-PBM-IFN-0100,DONOR-01,3.17,3.17,% vehicle ctrl,True,pass,0
8445,OT-00024,PBMC,IFNa,10.0,24,2,1,BATCH-D,PLT-D-PBM-IFN-0100,DONOR-02,11.814,11.814,% vehicle ctrl,True,pass,0
8446,OT-00024,PBMC,IFNa,10.0,24,2,2,BATCH-D,PLT-D-PBM-IFN-0100,DONOR-02,13.314,13.314,% vehicle ctrl,True,pass,0
8447,OT-00024,PBMC,IFNa,10.0,24,3,1,BATCH-D,PLT-D-PBM-IFN-0100,DONOR-03,5.434,5.434,% vehicle ctrl,True,pass,0
8448,OT-00024,PBMC,IFNa,10.0,24,3,2,BATCH-D,PLT-D-PBM-IFN-0100,DONOR-03,3.861,3.861,% vehicle ctrl,True,pass,0
8449,OT-00024,PBMC,IFNa,50.0,24,1,1,BATCH-D,PLT-D-PBM-IFN-0500,DONOR-01,52.672,52.672,% vehicle ctrl,True,pass,0
8450,OT-00024,PBMC,IFNa,50.0,24,1,2,BATCH-D,PLT-D-PBM-IFN-0500,DONOR-01,57.121,57.121,% vehicle ctrl,True,pass,0
8451,OT-00024,PBMC,IFNa,50.0,24,2,1,BATCH-D,PLT-D-PBM-IFN-0500,DONOR-02,47.153,47.153,% vehicle ctrl,True,pass,0
8452,OT-00024,PBMC,IFNa,50.0,24,2,2,BATCH-D,PLT-D-PBM-IFN-0500,DONOR-02,50.0,50.0,% vehicle ctrl,True,pass,0
8453,OT-00024,PBMC,IFNa,50.0,24,3,1,BATCH-D,PLT-D-PBM-IFN-0500,DONOR-03,51.116,51.116,% vehicle ctrl,True,pass,0
8454,OT-00024,PBMC,IFNa,50.0,24,3,2,BATCH-D,PLT-D-PBM-IFN-0500,DONOR-03,52.412,52.412,% vehicle ctrl,True,pass,0
8455,OT-00024,PBMC,IFNa,100.0,24,1,1,BATCH-D,PLT-D-PBM-IFN-1000,DONOR-01,61.846,61.846,% vehicle ctrl,True,pass,0
8456,OT-00024,PBMC,IFNa,100.0,24,1,2,BATCH-D,PLT-D-PBM-IFN-1000,DONOR-01,59.8,59.8,% vehicle ctrl,True,pass,0
8457,OT-00024,PBMC,IFNa,100.0,24,2,1,BATCH-D,PLT-D-PBM-IFN-1000,DONOR-02,57.829,57.829,% vehicle ctrl,True,pass,0
8458,OT-00024,PBMC,IFNa,100.0,24,2,2,BATCH-D,PLT-D-PBM-IFN-1000,DONOR-02,52.663,52.663,% vehicle ctrl,True,pass,0
8459,OT-00024,PBMC,IFNa,100.0,24,3,1,BATCH-D,PLT-D-PBM-IFN-1000,DONOR-03,60.334,60.334,% vehicle ctrl,True,pass,0
8460,OT-00024,PBMC,IFNa,100.0,24,3,2,BATCH-D,PLT-D-PBM-IFN-1000,DONOR-03,56.049,56.049,% vehicle ctrl,True,pass,0
8461,OT-00024,PBMC,IL6,0.01,24,1,1,BATCH-D,PLT-D-PBM-IL6-0000,DONOR-01,10.484,10.484,% vehicle ctrl,True,pass,0
8462,OT-00024,PBMC,IL6,0.01,24,1,2,BATCH-D,PLT-D-PBM-IL6-0000,DONOR-01,12.765,12.765,% vehicle ctrl,True,pass,0
8463,OT-00024,PBMC,IL6,0.01,24,2,1,BATCH-D,PLT-D-PBM-IL6-0000,DONOR-02,13.659,13.659,% vehicle ctrl,True,pass,0
8464,OT-00024,PBMC,IL6,0.01,24,2,2,BATCH-D,PLT-D-PBM-IL6-0000,DONOR-02,9.114,9.114,% vehicle ctrl,True,pass,0
8465,OT-00024,PBMC,IL6,0.01,24,3,1,BATCH-D,PLT-D-PBM-IL6-0000,DONOR-03,15.115,15.115,% vehicle ctrl,True,pass,0
8466,OT-00024,PBMC,IL6,0.01,24,3,2,BATCH-D,PLT-D-PBM-IL6-0000,DONOR-03,14.819,14.819,% vehicle ctrl,True,pass,0
8467,OT-00024,PBMC,IL6,0.1,24,1,1,BATCH-D,PLT-D-PBM-IL6-0001,DONOR-01,4.694,4.694,% vehicle ctrl,True,pass,0
8468,OT-00024,PBMC,IL6,0.1,24,1,2,BATCH-D,PLT-D-PBM-IL6-0001,DONOR-01,13.736,13.736,% vehicle ctrl,True,pass,0
8469,OT-00024,PBMC,IL6,0.1,24,2,1,BATCH-D,PLT-D-PBM-IL6-0001,DONOR-02,10.079,10.079,% vehicle ctrl,True,pass,0
8470,OT-00024,PBMC,IL6,0.1,24,2,2,BATCH-D,PLT-D-PBM-IL6-0001,DONOR-02,11.562,11.562,% vehicle ctrl,True,pass,0
8471,OT-00024,PBMC,IL6,0.1,24,3,1,BATCH-D,PLT-D-PBM-IL6-0001,DONOR-03,9.847,9.847,% vehicle ctrl,True,pass,0
8472,OT-00024,PBMC,IL6,0.1,24,3,2,BATCH-D,PLT-D-PBM-IL6-0001,DONOR-03,8.605,8.605,% vehicle ctrl,True,pass,0
8473,OT-00024,PBMC,IL6,1.0,24,1,1,BATCH-D,PLT-D-PBM-IL6-0010,DONOR-01,12.796,12.796,% vehicle ctrl,True,pass,0
8474,OT-00024,PBMC,IL6,1.0,24,1,2,BATCH-D,PLT-D-PBM-IL6-0010,DONOR-01,11.131,11.131,% vehicle ctrl,True,pass,0
8475,OT-00024,PBMC,IL6,1.0,24,2,1,BATCH-D,PLT-D-PBM-IL6-0010,DONOR-02,7.947,7.947,% vehicle ctrl,True,pass,0
8476,OT-00024,PBMC,IL6,1.0,24,2,2,BATCH-D,PLT-D-PBM-IL6-0010,DONOR-02,7.159,7.159,% vehicle ctrl,True,pass,0
8477,OT-00024,PBMC,IL6,1.0,24,3,1,BATCH-D,PLT-D-PBM-IL6-0010,DONOR-03,12.775,12.775,% vehicle ctrl,True,pass,0
8478,OT-00024,PBMC,IL6,1.0,24,3,2,BATCH-D,PLT-D-PBM-IL6-0010,DONOR-03,7.847,7.847,% vehicle ctrl,True,pass,0
8479,OT-00024,PBMC,IL6,10.0,24,1,1,BATCH-D,PLT-D-PBM-IL6-0100,DONOR-01,23.014,23.014,% vehicle ctrl,True,pass,0
8480,OT-00024,PBMC,IL6,10.0,24,1,2,BATCH-D,PLT-D-PBM-IL6-0100,DONOR-01,22.277,22.277,% vehicle ctrl,True,pass,0
8481,OT-00024,PBMC,IL6,10.0,24,2,1,BATCH-D,PLT-D-PBM-IL6-0100,DONOR-02,21.101,21.101,% vehicle ctrl,True,pass,0
8482,OT-00024,PBMC,IL6,10.0,24,2,2,BATCH-D,PLT-D-PBM-IL6-0100,DONOR-02,18.701,18.701,% vehicle ctrl,True,pass,0
8483,OT-00024,PBMC,IL6,10.0,24,3,1,BATCH-D,PLT-D-PBM-IL6-0100,DONOR-03,16.105,16.105,% vehicle ctrl,True,pass,0
8484,OT-00024,PBMC,IL6,10.0,24,3,2,BATCH-D,PLT-D-PBM-IL6-0100,DONOR-03,21.827,21.827,% vehicle ctrl,True,pass,0
8485,OT-00024,PBMC,IL6,50.0,24,1,1,BATCH-D,PLT-D-PBM-IL6-0500,DONOR-01,39.516,39.516,% vehicle ctrl,True,pass,0
8486,OT-00024,PBMC,IL6,50.0,24,1,2,BATCH-D,PLT-D-PBM-IL6-0500,DONOR-01,35.728,35.728,% vehicle ctrl,True,pass,0
8487,OT-00024,PBMC,IL6,50.0,24,2,1,BATCH-D,PLT-D-PBM-IL6-0500,DONOR-02,30.683,30.683,% vehicle ctrl,True,pass,0
8488,OT-00024,PBMC,IL6,50.0,24,2,2,BATCH-D,PLT-D-PBM-IL6-0500,DONOR-02,33.517,33.517,% vehicle ctrl,True,pass,0
8489,OT-00024,PBMC,IL6,50.0,24,3,1,BATCH-D,PLT-D-PBM-IL6-0500,DONOR-03,38.947,38.947,% vehicle ctrl,True,pass,0
8490,OT-00024,PBMC,IL6,50.0,24,3,2,BATCH-D,PLT-D-PBM-IL6-0500,DONOR-03,39.147,39.147,% vehicle ctrl,True,pass,0
8491,OT-00024,PBMC,IL6,100.0,24,1,1,BATCH-D,PLT-D-PBM-IL6-1000,DONOR-01,34.413,34.413,% vehicle ctrl,True,pass,0
8492,OT-00024,PBMC,IL6,100.0,24,1,2,BATCH-D,PLT-D-PBM-IL6-1000,DONOR-01,35.688,35.688,% vehicle ctrl,True,pass,0
8493,OT-00024,PBMC,IL6,100.0,24,2,1,BATCH-D,PLT-D-PBM-IL6-1000,DONOR-02,36.247,36.247,% vehicle ctrl,True,pass,0
8494,OT-00024,PBMC,IL6,100.0,24,2,2,BATCH-D,PLT-D-PBM-IL6-1000,DONOR-02,38.896,38.896,% vehicle ctrl,True,pass,0
8495,OT-00024,PBMC,IL6,100.0,24,3,1,BATCH-D,PLT-D-PBM-IL6-1000,DONOR-03,39.216,39.216,% vehicle ctrl,True,pass,0
8496,OT-00024,PBMC,IL6,100.0,24,3,2,BATCH-D,PLT-D-PBM-IL6-1000,DONOR-03,38.246,38.246,% vehicle ctrl,True,pass,0
8497,OT-00024,PBMC,TNFa,0.01,24,1,1,BATCH-D,PLT-D-PBM-TNF-0000,DONOR-01,9.833,9.833,% vehicle ctrl,True,pass,0
8498,OT-00024,PBMC,TNFa,0.01,24,1,2,BATCH-D,PLT-D-PBM-TNF-0000,DONOR-01,9.834,9.834,% vehicle ctrl,True,pass,0
8499,OT-00024,PBMC,TNFa,0.01,24,2,1,BATCH-D,PLT-D-PBM-TNF-0000,DONOR-02,9.489,9.489,% vehicle ctrl,True,pass,0
8500,OT-00024,PBMC,TNFa,0.01,24,2,2,BATCH-D,PLT-D-PBM-TNF-0000,DONOR-02,10.991,10.991,% vehicle ctrl,True,pass,0
8501,OT-00024,PBMC,TNFa,0.01,24,3,1,BATCH-D,PLT-D-PBM-TNF-0000,DONOR-03,12.419,12.419,% vehicle ctrl,True,pass,0
8502,OT-00024,PBMC,TNFa,0.01,24,3,2,BATCH-D,PLT-D-PBM-TNF-0000,DONOR-03,14.063,14.063,% vehicle ctrl,True,pass,0
8503,OT-00024,PBMC,TNFa,0.1,24,1,1,BATCH-D,PLT-D-PBM-TNF-0001,DONOR-01,5.945,5.945,% vehicle ctrl,True,pass,0
8504,OT-00024,PBMC,TNFa,0.1,24,1,2,BATCH-D,PLT-D-PBM-TNF-0001,DONOR-01,11.301,11.301,% vehicle ctrl,True,pass,0
8505,OT-00024,PBMC,TNFa,0.1,24,2,1,BATCH-D,PLT-D-PBM-TNF-0001,DONOR-02,11.994,11.994,% vehicle ctrl,True,pass,0
8506,OT-00024,PBMC,TNFa,0.1,24,2,2,BATCH-D,PLT-D-PBM-TNF-0001,DONOR-02,8.26,8.26,% vehicle ctrl,True,pass,0
8507,OT-00024,PBMC,TNFa,0.1,24,3,1,BATCH-D,PLT-D-PBM-TNF-0001,DONOR-03,7.594,7.594,% vehicle ctrl,True,pass,0
8508,OT-00024,PBMC,TNFa,0.1,24,3,2,BATCH-D,PLT-D-PBM-TNF-0001,DONOR-03,9.413,9.413,% vehicle ctrl,True,pass,0
8509,OT-00024,PBMC,TNFa,1.0,24,1,1,BATCH-D,PLT-D-PBM-TNF-0010,DONOR-01,12.451,12.451,% vehicle ctrl,True,pass,0
8510,OT-00024,PBMC,TNFa,1.0,24,1,2,BATCH-D,PLT-D-PBM-TNF-0010,DONOR-01,7.808,7.808,% vehicle ctrl,True,pass,0
8511,OT-00024,PBMC,TNFa,1.0,24,2,1,BATCH-D,PLT-D-PBM-TNF-0010,DONOR-02,10.535,10.535,% vehicle ctrl,True,pass,0
8512,OT-00024,PBMC,TNFa,1.0,24,2,2,BATCH-D,PLT-D-PBM-TNF-0010,DONOR-02,11.001,11.001,% vehicle ctrl,True,pass,0
8513,OT-00024,PBMC,TNFa,1.0,24,3,1,BATCH-D,PLT-D-PBM-TNF-0010,DONOR-03,15.031,15.031,% vehicle ctrl,True,pass,0
8514,OT-00024,PBMC,TNFa,1.0,24,3,2,BATCH-D,PLT-D-PBM-TNF-0010,DONOR-03,6.59,6.59,% vehicle ctrl,True,pass,0
8515,OT-00024,PBMC,TNFa,10.0,24,1,1,BATCH-D,PLT-D-PBM-TNF-0100,DONOR-01,13.049,13.049,% vehicle ctrl,True,pass,0
8516,OT-00024,PBMC,TNFa,10.0,24,1,2,BATCH-D,PLT-D-PBM-TNF-0100,DONOR-01,15.629,15.629,% vehicle ctrl,True,pass,0
8517,OT-00024,PBMC,TNFa,10.0,24,2,1,BATCH-D,PLT-D-PBM-TNF-0100,DONOR-02,13.373,13.373,% vehicle ctrl,True,pass,0
8518,OT-00024,PBMC,TNFa,10.0,24,2,2,BATCH-D,PLT-D-PBM-TNF-0100,DONOR-02,13.39,13.39,% vehicle ctrl,True,pass,0
8519,OT-00024,PBMC,TNFa,10.0,24,3,1,BATCH-D,PLT-D-PBM-TNF-0100,DONOR-03,11.587,11.587,% vehicle ctrl,True,pass,0
8520,OT-00024,PBMC,TNFa,10.0,24,3,2,BATCH-D,PLT-D-PBM-TNF-0100,DONOR-03,19.878,19.878,% vehicle ctrl,True,pass,0
8521,OT-00024,PBMC,TNFa,50.0,24,1,1,BATCH-D,PLT-D-PBM-TNF-0500,DONOR-01,57.149,57.149,% vehicle ctrl,True,pass,0
8522,OT-00024,PBMC,TNFa,50.0,24,1,2,BATCH-D,PLT-D-PBM-TNF-0500,DONOR-01,56.569,56.569,% vehicle ctrl,True,pass,0
8523,OT-00024,PBMC,TNFa,50.0,24,2,1,BATCH-D,PLT-D-PBM-TNF-0500,DONOR-02,57.101,57.101,% vehicle ctrl,True,pass,0
8524,OT-00024,PBMC,TNFa,50.0,24,2,2,BATCH-D,PLT-D-PBM-TNF-0500,DONOR-02,52.487,52.487,% vehicle ctrl,True,pass,0
8525,OT-00024,PBMC,TNFa,50.0,24,3,1,BATCH-D,PLT-D-PBM-TNF-0500,DONOR-03,54.447,54.447,% vehicle ctrl,True,pass,0
8526,OT-00024,PBMC,TNFa,50.0,24,3,2,BATCH-D,PLT-D-PBM-TNF-0500,DONOR-03,58.67,58.67,% vehicle ctrl,True,pass,0
8527,OT-00024,PBMC,TNFa,100.0,24,1,1,BATCH-D,PLT-D-PBM-TNF-1000,DONOR-01,65.692,65.692,% vehicle ctrl,True,pass,0
8528,OT-00024,PBMC,TNFa,100.0,24,1,2,BATCH-D,PLT-D-PBM-TNF-1000,DONOR-01,68.255,68.255,% vehicle ctrl,True,pass,0
8529,OT-00024,PBMC,TNFa,100.0,24,2,1,BATCH-D,PLT-D-PBM-TNF-1000,DONOR-02,63.665,63.665,% vehicle ctrl,True,pass,0
8530,OT-00024,PBMC,TNFa,100.0,24,2,2,BATCH-D,PLT-D-PBM-TNF-1000,DONOR-02,63.536,63.536,% vehicle ctrl,True,pass,0
8531,OT-00024,PBMC,TNFa,100.0,24,3,1,BATCH-D,PLT-D-PBM-TNF-1000,DONOR-03,64.314,64.314,% vehicle ctrl,True,pass,0
8532,OT-00024,PBMC,TNFa,100.0,24,3,2,BATCH-D,PLT-D-PBM-TNF-1000,DONOR-03,61.178,61.178,% vehicle ctrl,True,pass,0
8533,OT-00024,PBMC,C3a,0.01,24,1,1,BATCH-D,PLT-D-PBM-C3a-0000,DONOR-01,8.97,8.97,% vehicle ctrl,True,pass,0
8534,OT-00024,PBMC,C3a,0.01,24,1,2,BATCH-D,PLT-D-PBM-C3a-0000,DONOR-01,2.044,2.044,% vehicle ctrl,True,pass,0
8535,OT-00024,PBMC,C3a,0.01,24,2,1,BATCH-D,PLT-D-PBM-C3a-0000,DONOR-02,4.289,4.289,% vehicle ctrl,True,pass,0
8536,OT-00024,PBMC,C3a,0.01,24,2,2,BATCH-D,PLT-D-PBM-C3a-0000,DONOR-02,1.56,1.56,% vehicle ctrl,True,pass,0
8537,OT-00024,PBMC,C3a,0.01,24,3,1,BATCH-D,PLT-D-PBM-C3a-0000,DONOR-03,6.412,6.412,% vehicle ctrl,True,pass,0
8538,OT-00024,PBMC,C3a,0.01,24,3,2,BATCH-D,PLT-D-PBM-C3a-0000,DONOR-03,3.23,3.23,% vehicle ctrl,True,pass,0
8539,OT-00024,PBMC,C3a,0.1,24,1,1,BATCH-D,PLT-D-PBM-C3a-0001,DONOR-01,7.041,7.041,% vehicle ctrl,True,pass,0
8540,OT-00024,PBMC,C3a,0.1,24,1,2,BATCH-D,PLT-D-PBM-C3a-0001,DONOR-01,9.408,9.408,% vehicle ctrl,True,pass,0
8541,OT-00024,PBMC,C3a,0.1,24,2,1,BATCH-D,PLT-D-PBM-C3a-0001,DONOR-02,8.866,8.866,% vehicle ctrl,True,pass,0
8542,OT-00024,PBMC,C3a,0.1,24,2,2,BATCH-D,PLT-D-PBM-C3a-0001,DONOR-02,10.409,10.409,% vehicle ctrl,True,pass,0
8543,OT-00024,PBMC,C3a,0.1,24,3,1,BATCH-D,PLT-D-PBM-C3a-0001,DONOR-03,1.262,1.262,% vehicle ctrl,True,pass,0
8544,OT-00024,PBMC,C3a,0.1,24,3,2,BATCH-D,PLT-D-PBM-C3a-0001,DONOR-03,6.789,6.789,% vehicle ctrl,True,pass,0
8545,OT-00024,PBMC,C3a,1.0,24,1,1,BATCH-D,PLT-D-PBM-C3a-0010,DONOR-01,2.018,2.018,% vehicle ctrl,True,pass,0
8546,OT-00024,PBMC,C3a,1.0,24,1,2,BATCH-D,PLT-D-PBM-C3a-0010,DONOR-01,9.213,9.213,% vehicle ctrl,True,pass,0
8547,OT-00024,PBMC,C3a,1.0,24,2,1,BATCH-D,PLT-D-PBM-C3a-0010,DONOR-02,5.933,5.933,% vehicle ctrl,True,pass,0
8548,OT-00024,PBMC,C3a,1.0,24,2,2,BATCH-D,PLT-D-PBM-C3a-0010,DONOR-02,3.504,3.504,% vehicle ctrl,True,pass,0
8549,OT-00024,PBMC,C3a,1.0,24,3,1,BATCH-D,PLT-D-PBM-C3a-0010,DONOR-03,9.648,9.648,% vehicle ctrl,True,pass,0
8550,OT-00024,PBMC,C3a,1.0,24,3,2,BATCH-D,PLT-D-PBM-C3a-0010,DONOR-03,6.525,6.525,% vehicle ctrl,True,pass,0
8551,OT-00024,PBMC,C3a,10.0,24,1,1,BATCH-D,PLT-D-PBM-C3a-0100,DONOR-01,40.333,40.333,% vehicle ctrl,True,pass,0
8552,OT-00024,PBMC,C3a,10.0,24,1,2,BATCH-D,PLT-D-PBM-C3a-0100,DONOR-01,38.709,38.709,% vehicle ctrl,True,pass,0
8553,OT-00024,PBMC,C3a,10.0,24,2,1,BATCH-D,PLT-D-PBM-C3a-0100,DONOR-02,39.056,39.056,% vehicle ctrl,True,pass,0
8554,OT-00024,PBMC,C3a,10.0,24,2,2,BATCH-D,PLT-D-PBM-C3a-0100,DONOR-02,33.613,33.613,% vehicle ctrl,True,pass,0
8555,OT-00024,PBMC,C3a,10.0,24,3,1,BATCH-D,PLT-D-PBM-C3a-0100,DONOR-03,37.269,37.269,% vehicle ctrl,True,pass,0
8556,OT-00024,PBMC,C3a,10.0,24,3,2,BATCH-D,PLT-D-PBM-C3a-0100,DONOR-03,38.922,38.922,% vehicle ctrl,True,pass,0
